"mean_cycles","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26"
1589458278.2,8779845,1065,16768885,538996934,1054,402832862,135757445,612489925,1893,698374,1199680,13508,92243,1299089,538563251,307927917,2934200,25546270,17265,5149,101743,794897499,68769,10641,36412,272
1594165467,8737881,1520,16769009,539054928,1542,402875435,137814035,621716411,1896,699502,1200854,13503,92573,1299418,538623430,307963399,2914895,25616852,17135,5057,77927,795015687,68426,32737,36418,274
1575066970.2,8758665,1036,16769373,539094943,872,402906607,133768676,603570420,1894,697340,1198623,13512,92235,1297921,530580746,303412288,2859447,25599215,17194,5141,101407,795025594,68453,117165,36397,269
1561821748.8,8766138,911,16773975,539012694,852,402844757,133701286,603269116,1902,697720,1199054,13520,94308,1300010,546821326,312611792,2969824,23606518,18258,5313,197440,726217487,72915,112537,36413,275
1583697852.4,8865001,991,17025547,547372299,1044,409096974,137957392,622357608,1893,698978,1200197,13503,93016,1298450,530665828,303463933,2862478,25119863,17514,5083,75672,779653597,69749,6335,36413,270
1565242833.4,8631609,1028,16516183,530877896,959,396760538,133769067,603572841,1889,697629,1198999,13498,93702,1298998,530312436,303275051,2909273,25185795,17308,5147,101675,782769608,69030,32314,36413,268
1312988084.2,7232561,1157,13982836,445167512,1207,332883544,114371411,521967719,1878,1590138,2992911,13516,95003,3094702,466018084,269135715,2414909,21065959,18914,5544,195892,657887538,75654,122674,36414,222
1586280305.8,8756790,969,16716648,537158256,911,401457987,133886547,604099750,1896,698424,1200574,13514,94115,1298501,530383979,303316209,2886443,26301873,18642,5290,189926,815627748,74409,115240,36416,272
1584609671.6,8756992,977,16768029,539000182,872,402835472,135803159,612696580,1895,698522,1199824,13507,93632,1299515,538834396,308092905,2903902,25600831,18028,5256,105041,794813505,71868,32949,36411,269
1579950406,8773592,1292,16776445,539161115,1359,402955724,136295141,614905451,1899,699449,1201302,13499,92238,1299012,538928759,308132227,2907917,25189433,19223,5689,82746,782794718,76836,114422,36413,272
1569887385.8,8519719,992,16262564,522502893,1369,390496850,133744375,603461325,1897,697442,1198715,13503,93183,1298725,530378274,303303146,2885430,25543480,17263,5115,105679,794683974,68687,31536,36401,274
1565427868.8,8637322,1512,16520251,530846303,1223,396736888,133792314,603675544,1892,697347,1198620,13510,93674,1298373,530561410,303410839,2877704,25195858,17255,5128,100962,782940944,68835,121738,36410,268
1579840036,8764319,1053,16770875,539124799,1355,402928675,133760028,603532734,1888,698220,1200049,13498,93251,1300587,546849678,312618801,2957949,25167228,17291,5146,102742,782626015,68747,6025,36413,268
1565253105.6,8642425,1175,16512627,530716701,1200,396639845,133757307,603520469,1886,697647,1198964,13502,92555,1298488,530750874,303512679,2878185,25189328,17539,5086,75950,782571282,69928,32688,36410,274
1376435983,7839083,1179,15169371,484974997,1229,362655358,118149187,538908806,1865,1589962,2991455,13523,92915,3095966,492699505,284196375,2592122,20652324,18653,5473,172784,644603081,74493,32101,36447,236
1612540329.8,8903859,1071,16949993,544704868,1103,407101800,143510771,647269210,1907,702029,1203233,13503,93823,1299382,538213731,307741926,2921838,25572426,17274,5038,181539,795063413,68815,31473,36412,278
1584606571.8,8761511,1109,16778931,539270656,1333,403037576,135805534,612707391,1890,698812,1200335,13503,93817,1299871,538690787,308010570,2922772,25569734,19090,5614,113725,794824511,76369,10535,36409,269
1584200822,8751969,918,16762275,538931448,1061,402783805,133642008,603002987,1888,697427,1198758,13509,93448,1299224,538647196,307984388,2931987,25968707,17390,5038,184251,806612164,69302,32653,36414,268
1579366357.6,8730485,914,16771940,539172954,972,402964561,133709576,603304024,1888,697030,1198288,13519,92239,1299159,538890123,308112834,2905954,25202804,17526,5017,107942,781559128,69916,32128,36410,272
1564910859.2,8623137,1575,16521909,530799941,1600,396702336,133631019,602952590,1909,697272,1198543,13509,93107,1298406,530573786,303413255,2874837,25221249,17390,5117,189303,782751954,69363,36515,36550,267
1589163088.2,8598986,971,16515661,530998806,1044,396850859,137727229,621326971,1900,699409,1200702,13505,92573,1299571,538596733,307946639,2926554,25925646,17410,5123,103013,806895030,69312,5548,36414,273
1554130489.2,8588525,971,16531743,531378652,1058,397135132,129749164,589142116,1881,1295794,2397421,13519,92438,1297721,530655724,303450606,2882348,25194208,17445,5178,75076,782874678,69510,118263,36409,269
1260646793,6999067,1059,13479407,431612569,1069,322745168,107326887,486766778,1837,985295,1787479,13519,99110,3253132,401041315,232689059,2032479,20257999,18760,5434,107911,637306051,74974,64077,36489,240
1583657051,8736108,992,16700756,536753531,1020,401154172,136803369,617182641,1892,698734,1200038,13508,93857,1301020,536741261,306911805,2900379,25626689,17724,5105,81735,794922530,70484,38184,36436,268
1574994706.4,8765926,1000,16772347,539028151,1665,402855342,129664139,585159347,1875,695520,1196958,13498,93723,1299160,538775097,308060028,2908787,25613632,17439,5159,102601,794817073,69597,114334,36413,272
1575165053.4,8748253,915,16770126,539178551,1052,402968433,133825142,603825321,1890,697677,1199106,13506,92648,1299469,538928817,308135946,2887783,25158877,17296,5116,79340,782678477,68847,36799,36411,268
1574959936.4,8743092,1165,16770337,539004528,1141,402838706,133734385,603415695,1892,697190,1198478,13518,93567,1299062,538906901,308126071,2905717,25214347,17424,5160,101999,782718048,69431,31885,36411,272
1565476722,8610680,1519,16522231,531117184,1201,396939822,133758053,603522591,1884,697375,1198670,13504,92279,1298723,530801412,303537663,2861763,25179815,17330,5231,103916,782706291,69033,6589,36414,270
1565350028,8621871,1104,16518832,530883669,947,396764657,133775697,603600411,1878,697217,1198595,13498,93042,1298496,530295165,303258118,2892183,25187695,17445,5128,75011,782768824,69487,119231,36409,273
1528626360.6,8618470,912,16521442,531096452,1064,396924235,133774104,603594728,1891,697402,1198692,13512,92334,1298034,530642319,303448595,2855839,25194159,17277,5097,101059,783256249,68954,29273,36411,237
1297623675,6976893,1268,12899330,429837514,1112,321417042,104403926,477256894,1850,1584834,2987494,13520,93213,3096786,491839130,283721599,2618340,19709757,18751,5529,215826,610981275,74904,33415,36477,236
1597675838.8,8836982,1023,16806401,543207366,985,405980863,135112466,609597980,1889,698019,1199323,13503,92454,1300348,548150703,313350241,2969810,25686705,18861,5233,116477,799844340,75234,1713,36414,270
1579381939.6,8905678,1118,16907424,546491441,1014,408437242,135843373,612877452,1892,698627,1200087,13497,92520,1299476,539131273,308248937,2909785,25106191,18120,5161,187835,782394457,72255,1207,36413,268
1584760189.6,8821101,998,16665351,538638975,939,402564953,135911532,613181048,1893,698098,1199365,13507,92090,1299241,539086303,308220997,2925283,25099570,17361,5160,180660,782770783,69096,968,36411,272
1584629600.2,8900657,937,16925962,547139750,1256,408922761,133848791,603932172,1889,697754,1199007,13396,92528,1299600,539089609,308227494,2929411,25515796,17373,5156,106131,794443653,69299,120642,36411,267
1565104295.2,8577513,1039,16412559,530635786,911,396579849,133859493,603976746,1888,697311,1198638,13502,94084,1298536,530976927,303649981,2871775,25075299,17270,5052,100847,782833282,68928,6435,36414,268
1555609835.6,8635227,1428,16420022,530696039,1009,396624774,133837240,603879847,1892,697750,1199257,13506,92247,1297092,522729704,298972209,2827277,25079386,17379,5131,102477,782679128,69211,118802,36409,265
1565277100.6,8641405,855,16416396,530681361,1054,396613684,133817342,603788387,1896,697358,1198680,13520,94093,1298451,531147582,303747648,2873741,25054901,17146,5087,74058,782780558,68311,33579,36413,268
1308238914,7633431,1213,14564738,469660613,905,351202457,112359756,512941106,1857,1587426,2989095,13509,93178,3087477,426307632,246657648,2268531,21306672,18066,5304,99872,664030690,72093,15304,36460,223
1586242325.8,8613006,969,16351595,528269248,922,394809695,135888517,613079450,1885,698504,1199877,13498,93845,1299853,542402704,310111502,2931530,25470848,17486,5068,79764,794517842,69663,32923,36414,277
1584656270.6,8638543,922,16425546,530839006,929,396731701,135884025,613059954,1894,698610,1200048,13502,94043,1299478,539177362,308290377,2901064,25463542,17344,5156,102679,794838767,69148,10098,36410,272
1579923013.4,8612775,935,16423309,530902639,999,396779281,135866749,612981519,1894,698395,1199664,13509,94276,1299131,538895797,308127165,2936051,25115566,17157,5124,188049,782751314,68380,32831,36414,272
1570062744.8,8630850,974,16422285,530706573,1002,396632215,133858320,603971791,1883,697085,1198370,13506,92473,1299397,538832054,308082028,2940515,25094176,17319,5140,102317,782711962,69003,110400,36419,269
1565209285.2,8621392,1192,16421916,530670537,1313,396605827,135949681,613354911,1892,698730,1200177,13498,92755,1298149,530864185,303578060,2884845,25106182,17096,5042,188972,782640084,68132,121432,36410,271
1575215394.2,8887039,918,16920078,546972362,1091,408797696,133895065,604138873,1885,697695,1199153,13502,93947,1298499,531130258,303736427,2870225,25084304,17403,5202,75362,782850526,69441,6455,36416,268
1579643316,8594985,1117,16424058,530895631,902,396774121,133788577,603658037,1886,697013,1198253,13513,92765,1300598,546960111,312674737,2977283,25102400,17288,5036,101013,782656373,68868,32891,36413,272
1261974671.6,6942331,902,12808297,430044252,935,321573428,106637918,487275228,1837,1584683,2986507,13508,94213,3085552,413976435,239696435,2182443,20100508,18901,5413,104429,624197576,75484,110758,36476,237
1596470563.6,8856226,995,16769654,542075480,975,405135296,135074211,609427224,1892,698117,1199592,13497,92292,1299803,542729818,310282813,2925547,25589335,18346,5263,107669,797574629,73098,1017,36412,276
1593654298.6,8771173,1148,16669050,538206470,958,402241675,137942930,622297762,1905,700207,1201973,13498,92131,1299465,538812045,308068259,2923879,25541932,18841,5240,195363,794561711,75106,34205,36410,273
1579740456,8603655,939,16422091,530761038,1040,396672844,133856364,603961445,1890,697023,1198294,13512,93718,1299360,539014713,308189589,2933236,25897777,17922,5181,74400,806293127,71362,6762,36413,271
1584841616.6,8871752,1796,16931152,547299407,931,409042278,135978620,613483820,1896,698656,1200000,13511,92731,1300244,539076777,308224969,2930635,25073247,18202,5185,107478,782584746,72621,104909,36411,266
1574416093.8,8776668,1007,16658751,538401277,920,402387471,133758299,603523971,1887,697352,1198788,13505,93539,1298202,530714981,303502823,2899814,25535416,18240,5297,85289,794792265,72742,6477,36414,267
1570375762,8780707,1074,16670078,538628243,991,402557209,133893919,604134027,1889,697611,1199070,13507,92937,1298486,530967024,303637816,2895680,25126086,18109,5181,109402,782719636,72194,119186,36409,278
1568557905.4,8717140,1041,16634859,537826830,1321,402109209,133557803,604423459,1886,997170,1798478,13517,93990,1298504,530969447,303646365,2877077,25093173,17888,5222,79426,782094502,71317,34237,36413,267
1225522674,6700392,1149,12110098,410859697,1347,307073400,103476170,471293633,1837,1283293,2385282,13500,93519,3086324,419720905,242941025,2148595,19599718,18886,5317,86031,620502716,75310,39268,36473,217
1587448851.2,8843091,1288,17031375,544766885,1169,407148041,133889153,604111247,1887,697508,1198956,13502,94005,1299285,538383915,307839568,2923869,25505435,17954,5200,77534,792357324,71581,34351,36452,282
1589670618,8780530,989,16676644,538800768,911,402686202,135963409,613416385,1893,698670,1200149,13505,94339,1299456,539134944,308261573,2917356,25471311,17402,4980,70545,794908866,69431,9721,36410,271
1584538905,8392956,1101,15918326,514083783,908,384200230,140002047,631529775,1900,700367,1201630,13512,92570,1299738,539028037,308193674,2926450,25502806,17485,5122,70599,794698727,69676,33260,36414,275
1570271753.2,8754309,991,16677688,538807323,976,402690958,133918638,604242665,1884,697440,1198823,13510,92530,1298074,530818510,303545464,2903700,25109673,17350,5193,188713,782854102,69201,110159,36413,267
1569995638.6,8662176,960,16415976,530525756,1370,396497065,133870636,604029196,1887,697725,1199166,13507,92756,1298681,530677348,303471554,2897233,25104995,17286,5173,99987,782453649,68896,119003,36409,276
1565318004.2,8661657,1147,16413069,530405542,1368,396407366,133866478,604010500,1889,697673,1199213,13512,94199,1299100,530816744,303564635,2910771,25096605,17256,5019,100235,782785670,68677,34224,36413,274
1565749257.8,8688521,1027,16424420,530660014,986,396642280,133913982,604222887,1892,697730,1199313,13514,93559,1298095,530893112,303596636,2869357,25104353,17381,5046,190126,782699415,69226,5514,36413,269
1258760562,6592825,1134,12570184,406754477,1137,304109296,111011834,506896055,1854,1587211,2989482,13508,95234,3089522,394222506,228547596,2000081,21210663,18508,5323,90425,666629969,73879,26210,36440,228
1588581940.6,8809964,1145,16868512,542233535,1150,405253836,133265036,601311390,1888,697108,1198525,13508,93387,1303401,540945862,309287734,2922370,25896501,17495,5022,80085,803478802,69637,33007,36410,271
1584818535.6,8732797,953,16774224,539248376,927,403020779,135909546,613175352,1896,698912,1200382,13509,92957,1299485,538847240,308097894,2923717,25657419,17200,5134,101605,794952384,68605,114275,36414,266
1584670043.6,8840333,894,17015188,547259330,920,409012658,133849645,603931064,1889,697039,1198247,13519,92571,1299278,539068901,308214361,2911713,25549376,17437,5072,103037,794758745,69343,110454,36414,268
1584687585.8,8582358,1182,16521494,531106645,968,396931632,135877600,613032950,1893,698863,1200354,13507,93217,1298025,530792490,303538119,2869335,25604257,17487,5134,195649,794903769,69615,2631,36412,281
1565220403.8,8638883,1110,16518762,530834810,1123,396728236,133824797,603821728,1883,697402,1198805,13513,94424,1299878,530642028,303460969,2862705,25177369,17319,5115,101879,782765800,69035,31429,36414,268
1560109045.8,8479668,1048,16261352,522088394,1063,390186697,133815016,603779842,1892,697708,1199196,13511,92980,1299514,538865609,308100187,2915957,25201794,17521,5134,75825,782725155,69840,121870,36413,265
1579925325.6,8716560,860,16771541,539308976,1142,403066419,133807488,603742056,1886,697069,1198306,13513,93717,1300036,546972761,312693100,2990665,25173175,17100,5027,99859,782775939,68190,5609,36414,268
1271025094.2,7527136,1019,14288014,459889432,1097,343894340,98317507,449983763,1872,1590807,3000347,13520,92562,3090955,446502225,258076194,2374127,20439299,19518,5564,148477,643955536,77847,30689,36442,220
1570204107.2,8610958,1037,16457550,528933083,855,395306193,136932344,617766869,1940,701321,1203819,13510,93893,1298616,528658311,302339616,2876552,25195988,17162,4926,104114,784085310,68224,2096,36415,275
1584899849.8,8723636,1041,16775886,539426097,919,403153969,135850063,612911652,1931,700580,1202957,13508,92258,1299288,539126830,308243998,2916220,25207309,17354,5075,78962,782801598,69291,724,36414,274
1584389398.6,8584673,930,16521431,531060904,938,396897638,135859262,612951645,1932,700439,1202757,13519,93910,1300820,546790592,312591768,2975836,25166898,17285,5082,101025,782573836,68873,1954,36413,270
