1591672930,3866914,49280,7468393,39554637,52254,31280474,388.5,0,1591716961,8031145,65874401,1842,601920,1077005,12926,387.8,0,1591328646,88260,1591328646,1183637,39605054,34460806,7470981,388,0,1591508627,18797349,9924742,3557734,50200020,795754265,39697710,387.9,0,1591635147,10314600,34463,276,0,0,0,390.4,0,64.964479,128.293395
1566087170.5,3902295,4093,7691484,41004253.5,10842,32436038.5,308,0,1565719812,8355261,68486805.5,1846.5,609491.5,1089030,12990.5,368.75,0,1616899149.5,93391,1616899149.5,1305503,228905230.5,170018265.5,12947277,402.25,0,1618226630.5,46123432,3375209,1326767.5,17243327,809113273.5,13500528.5,401.5,0,1616603192.5,3400543,44910,283.5,0,0,0,401.25,0,1.234076,2.021598
1591267680,3932719.5,28298.5,7572295.5,40244781.5,31084.5,31831831,385.75,0,1591319165.5,8133929,66693993.5,1835,599215.5,1072066,12874,389.7,0,1591201438.5,87353,1591201438.5,1172152.5,40171833,34886194,7576824.5,392,0,1591432581,19062047,9271779,3582224,46955408,795716226.5,37086170,387.6,0,1591324581.5,10089202,34756,276,0,0,0,389.3,0,40.738385,57.061459
1611196057,15526148,5704,14940751,183887077,18418,131329477,422,0,1613428209,50467377,265757062,1926,659641,1163162,13269,317.9,0,1612559317,91078,1612559317,1272379,186062872,140817507,15119081,320.7,0,1613673020,45374566,5855956,2847379,31070898,806836442,23423151,322,0,1612036223,7238242,42135,280,0,0,0,323.9,0,1.434846,0.072096
1614766301,8213068,1495,8963402,95661302,4823,69135546,409.3,0,1614732974,26180709,145287816,1892,644795,1145584,13371,428,0,1590588018,90880,1590588018,1226345,40285621,35100630,7560611,386.6,0,1591174370,19356271,8603298,3607520,44133224,795587131,34412000,367.5,0,1614238293,7392520,39254,279,0,0,0,374.4,0,2.660712,3.513822
1591191819,6754852.5,3456,8334717,77414191,11896.5,56668772,386.3,0,1591194162,20574827,120297868,1881.5,637608,1134796.5,13308,390.15,0,1591552852,91908.5,1591552852,1237244,77096745.5,61210770.5,8298214.5,398.7,0,1591555085.5,23342753.5,7258402,3071419.5,37230735,795777469,29032829.5,407.5,0,1589798086,8237481,38216,291,0,0,0,412.5,0,0.046887,0.366871
1567868441,3890975,3834,7691615,40921818,9210,32370564,395.2,0,1567883380,8269272,67805143,1845,608838,1087384,12980,401,0,1567938198,87730,1567938198,1183631,41045198,35612189,7707274,403,0,1568122120,19198530,7989131,3544253,41223659,784060980,31955505,379.4,0,1590878215,9407578,35360,275,0,0,0,378.9,0,7.072140,0.482676
1590077663,5381490,2621,7962125,60275247,6734,45244823,362.3,0,1591140212,14753611,95420743,1889,636548,1134584,13365,391.8,0,1591887413,89262,1591887413,1196678,39280961,34274493,7413433,420,0,1591600179,18617294,10420231,3525351,52099011,795800022,41679996,369.5,0,1590826457,8895272,37855,277,0,0,0,386.9,0,2.987522,0.124778
1591286168.5,5107091.5,2430,7950760,56412593.5,5043,42852478,368.15,0,1591313521,13312687,90342925,1882.5,632323.5,1127760.5,13315,376.3,0,1591260683.5,91749,1591260683.5,1228436.5,56396856,46660243,7955847,387.3,0,1591527925.5,20944329.5,7791965,3305290.5,40042116.5,795763914.5,31167060.5,396.95,0,1591156701.5,8941894,37482,277.5,0,0,0,408,0,2.777285,3.792504
1613416261,4694528,3031,8075344,50630784,6957,39382461,399.3,0,1613639576,11016355,83011469,1914,646492,1155128,13649,400.3,0,1613790677,94033,1613790677,1258011,50782336,43087901,8098847,400.2,0,1591495424,18733028,10141917,3543349,51011343,795747644,40566424,379.5,0,1591568699,10455512,36334,276,0,0,0,396.3,0,2.259758,0.395550
1562094368,33835495,1364,16706587,494177161,1124,381750607,375,0,1562643652,112307921,580372620,1870,678351,1187822,13238,323.5,0,1563208407,91825,1563208407,1305671,494782617,291697041,13424730,338,0,1561840186,50748887,26512,5992,233388,780920094,105983,426,0,1562955261,12306,45619,270,0,0,0,324.5,0,1.209907,1.522077
1584222221,35717660,1335,15963640,394808666,1106,298742021,326.5,0,1584976850,101028358,637775288,1848,657200,1151612,13027,327,0,1584810670,88085,1584810670,1263665,420126549,323331037,13669622,337,0,1584224497,53445921,214342,9418,977711,792112260,857301,430,0,1584731314,123970,43438,272,0,0,0,272.5,0,1.102552,1.765300
1582157406,40464958.5,1534,16878060,376704860.5,1252,284975118.5,357.25,0,1583665302,91351560.5,680319901.5,1876,667098,1172748.5,13242.5,364.5,0,1583354566.5,91878.5,1583354566.5,1285977,375813743.5,341360658.5,13637002,403.5,0,1582811270.5,57373706,159285.5,10321.5,794699.5,791405600,637274,405.75,0,1605868158,98236.5,43895,277,0,0,0,357.75,0,1.113254,1.669237
1585708130.5,46672181,1341,16889465.5,515352318,1258.5,390234537,228.25,0,1572195461.5,124898061.5,785827614,1925,693462,1210794,13354.5,350.5,0,1562684208.5,93035,1562684208.5,1327835,512949743.5,393930530.5,14026517.5,325.25,0,1586024898.5,63890594.5,31298,6924.5,173030.5,793012447.5,125016,246.5,0,1585913900.5,29444.5,47158,274,0,0,0,212,0,0.969468,1.565420
1564048397,21681880,5094,737156,563990538,103317,387809369,311,0,1567330406,176097177,794308523,1915,1109258,1850836,13640,263.5,0,1590251708,94789,1590251708,2120208,572725778,404838400,7743293,214,0,1589396199,33945037,6392220,5267762,35862413,794698077,25568278,313,0,1567506976,10468949,115138,274,0,0,0,317,0,0.675544,0.181194
1590257909.5,27512243,3939.5,977024,587789752.5,91097,412855798,213.5,0,1567975707.5,172238973,815954389,1920.5,1085255.5,1815508,13692.5,320.75,0,1565509433.5,94998,1565509433.5,2058709,580269340.5,410380600.5,6548215,290.25,0,1584533929.5,41001441,5664664.5,5219221,32891425,792266972.5,22658850,183.75,0,1567512979.5,7777173,110391,274.5,0,0,0,314.5,0,0.688036,0.154712
1568134643,1289529,4066,1525749,520879348,120633,334145042,262.5,0,1546764417,183847714,717769866,2024,1189805,1973650,13722,263.5,0,1548249693,98518,1548249693,2233385,514728008,361811846,2600062,258.5,0,1547997871,6134301,1348268,639946,7007500,773998936,5392642,259.5,0,1548000982,1840901,126533,269,0,0,0,203,0,0.280289,0.493524
