"mean_cycles","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","y1","y2"
1565941938.6,623083,1281,2941277,347335216,1526,260301345,90912654,408969541,632,404760,660084,364,38640,868556,347443258,197366347,449362,3707915,784487,10594,3231427,561027090,3201721,19939,29397,238,40062,755,2461223,506787575,1847,481122734,364,7726,2524902,485323686,217859729,2010120,4164252,853358,263,3416337,651305606,268114540,370738358,130613239,384844,2035950,9010,2087859,2245790,17626,1707,2690114,1707835,118698,776131,3079,1323916,3531924,12375,3609614,3609614,367276996,129786721,4300,283,163,199,198,4,424174614,144924195,568148186,5027799,74,73447054,2512167,2410031,1299,1423,0,22,0,30,0,0,130,393,321,0.674608,0.686142
1484099260.6,120120.5,1118,552773,84502631.5,1191.5,65818144,22068510,167050065,1729,11618806.5,23012634,13215,90903,22228118.5,82471792,75799116.5,128997,1124992.5,386611.5,8350.5,1683026,164527210.5,1657935.5,18093.5,35161.5,82,24904,179.5,2117778,453835945,1802.5,642207428.5,298.5,1094,85930412.5,440841516,265806910,1687231.5,3673407,559979.5,3.5,2239443.5,764709635,243191281.5,331928349,101557783,383723,1601666,835,1699377,1829791,1688,149,2166832.5,1586832.5,88362.5,459662.5,5,815124.5,2180912,20,1860648,1860648,352814577.5,107838741,0,0,0,260,206,52,389968377.5,117779379.5,506619578,129681322.5,0,58192232,86249491,86247242,1175.5,2086.5,0,0,0,179,0,0,116,697,283,1.009561,1.070033
1559948877.8,53661449,962,242535,514015649,2357,394431892,122282408,1010737458,627,257027,382849,19,15816,470287,536618996,516135286,2714852,60321546,2627410,2487847,15586043,771043287,10524920,5055497,40453,343,43395880,8672,1464034,456703564,24380,697351020,1665,88146,1666921,393485195,244304498,1677242,83862202,1474707,1253647,10825608,870090366,397141554,307879812,95718730,859255,491109,1581987,35040,54762,22829,2491,79951929,1707321,1212882,132440,1150607,88147,5294889,4602437,10608631,10608631,320090765,99846524,1852,122,4848,39251,26080,13474,335605603,104148956,400916320,338159327,311985,54979878,1660780,1517738,114055,178930,110,34750,2,1426,35,142,179,4629,44374,0.746322,0.617397
1564200020.8,16014114,1699,215866,463620813,3753,314251513,119783448,564195541,747,469676,719129,55,115763,2048656,343768301,262406045,461194,10940375,315630,227977,1792172,448163049,1317170,930131,107377,339,19792783,1611,665418,206119528,4671,318588792,1795,57707,1742929,241337557,152980558,1072360,6290114,934269,715992,6382560,1491457192,250741896,413652581,199020441,388289,397383,540305,118699,166798,7321,1358,3201325,898192,563664,118099,503731,87806,2571731,2014947,3687719,3687719,361724795,174055547,65,11,502,30368,18852,11504,249048186,76880462,1072749713,221797948,30,359294514,3550222,3071921,270822,465248,156,154379,0,204,0,143,172,4849,227762,0.481754,0.826979
1567417649.6,28798576,1666,226716,443004495,3595,304489973,102063881,514364416,768,418539,721434,58,40753,873008,303686207,239941645,458916,13591453,383249,303274,2209468,399313283,1577941,1182943,66472,301,831372,2208,1124978,806206352,7411,1124334754,798,167771,2611110,720937832,349589155,721930,3725536,713959,519414,4813959,854315694,279249767,408345715,190288083,467916,394963,699762,88411,136762,7350,1187,3682567,932285,1084847,143625,951663,134478,4706107,3806625,5602405,5602405,418278342,195201438,10976,409,18,186755,129499,54784,746206063,339490622,452411220,132115271,0,144657624,1784565,1634114,176419,291610,160,139497,0,162,2,145,163,2792,177015,0.470547,0.777157
1550498283.9,28834430.5,1124,201556.5,475978918.5,2770.5,330188489,114056460,593568541,594,411235,659928,56.5,34157.5,803222,376216708.5,300606930.5,722220,22791374,659653.5,578806.5,3978721,566162181.5,2689619,1367621,66307,332.5,711713.5,4721.5,1231452.5,706326324.5,15379,963001733.5,1773,204501.5,2900455,721347541,380153927.5,1342229,5909958.5,1235311,952540,8556843,1376936206,430493695,576081011,262011800.5,822529.5,638529.5,1218487,173854.5,191847,18072.5,2231,5534811,1541607.5,1162359.5,139120,1051082.5,68098,5023967.5,4204324.5,8620396,8620396,543820528.5,247267685.5,4710,326.5,5261,118177.5,79263,37279.5,510652331.5,226213002,804875902,266645523.5,311689,240682821,2899381.5,2543345,177334.5,286761,140,108245.5,1,819,17,141.5,176.5,5196.5,172247.5,0.364907,0.866223
1562378922.2,32630583,1579,252675.5,481848428.5,3622.5,339959205.5,116445540,648816219,644,420484.5,674614.5,231.5,80093,1870173,434952707.5,357401387,921844,32006023,937064.5,804830.5,5502518,688408093,3804651,1735755,62927,333,9756857.5,5044,1200896.5,719143562,16243.5,992484690.5,1314.5,79495.5,2356726.5,691866617.5,384205525,1263955,23588206,1143268,884508,7931369.5,1241078896.5,349968509,429480833.5,184835817.5,567209,466834,1008915.5,88124,123637,13674,1771.5,22672501,1393685,1157316,152747.5,1036503,117516.5,5083826.5,4146038.5,7147417,7147417,420015331,180645739.5,3624,273,8064,123905.5,84321,39532.5,597472231.5,251371859,680688447.5,269837595,157207,194384151,2364495,2102627,143108.5,229460,243,101764,0,239.5,5.5,81,193.5,5174,140678,0.537804,0.748492
1550310406.4,35089329,1155,247054,473373190,2589,335072838,140678034,800018927,1860,1035450,1733190,13577,24668,724466,478200712,397195122,1287594,36940009,1236982,1114771,7278416,724435939,4999511,2303507,62111,331,39715100,1247,1281885,405018203,4557,637788065,1616,70873,1620119,394147375,245689206,1593274,82890761,1400409,1198115,10305477,831912579,402117481,314051024,96562230,800130,494459,1566766,34869,53803,19785,1750,87152075,1794264,1372802,152497,1331942,75392,6006936,5327776,11397545,11397545,341823725,105074290,4568,313,5299,43238,28501,14581,367235395,112223111,469390285,395731769,695,67641063,1554475,1488581,108184,172154,64,40597,2,1398,34,145,156,755,46569,0.768129,1.182583
1550700184.6,37203380,2027,197642,482764328,3851,345334491,139270273,827233503,597,410506,713029,30,29663,827413,480518330,406536597,1414945,40142710,1387726,1270559,8208518,736466775,5574751,2607993,66324,352,37098318,6820,1476047,661709267,24485,971022004,1790,80047,2160779,635914969,360911801,1610070,73918131,1429094,1167842,10217325,1148606349,466394098,444041136,181091994,824980,628136,1507254,75948,113115,22052,2525,71729496,1675977,1303497,152142,1185858,127470,5674724,4743386,10040194,10040194,426517539,174036710,4547,346,5398,93563,61337,32203,465678860,186471032,686375278,338435646,309657,171343569,2191089,1916415,165742,264524,274,80716,2,1437,36,142,187,3150,107332,0.575571,0.772636
1548410449.8,52842143.5,409,220202,516662913,997.5,397508039.5,119287469.5,995598361.5,380.5,245256,363782.5,22,11138.5,450543.5,527929697,508300243,2590050.5,57832976,2487199,2377279.5,14790148,754931096,9963924,4747724,38315,308.5,35829124.5,7140,1190225.5,364830680.5,21554,575702017.5,1739.5,86275.5,1670961.5,402819701.5,250281926.5,1604148.5,82436736,1352843.5,1142383.5,9904729.5,822202659.5,418033734,324371217,99652723.5,888251.5,479061.5,1644780,49622.5,50592.5,19413,2113.5,82763306.5,1748449.5,1363376.5,108897,1298593.5,61744,5806060.5,5194304,11159671,11159671,335903473,103180513,4974,329,4988.5,44053.5,28794.5,15196.5,368735623.5,112868145,473884878,399444708,308616.5,67782677,1719910,1541844,110549,175995.5,51,40358,2,1314.5,35,144,147.5,1182.5,51266.5,0.982433,0.649164
1546163759,46435043,884,235969,491435654,2048,357515787,133380761,849712921,683,493149,767775,202,28804,872488,494589282,429677156,1630670,49347426,1599906,1455078,9447118,747925332,6447937,2896121,54719,340,50103235,6383,1420260,537572779,17855,856468565,1882,125477,2127097,517378732,280432616,1610213,101798306,1481388,1253493,10797975,974615992,481344642,393191280,149679656,844309,633947,1543429,64035,95728,21703,2104,97355927,1639953,1243160,168853,1199402,79069,5522764,4797570,9032407,9032407,353177418,134469543,341,5,5315,82564,52577,29951,393395839,148022910,549621784,310805115,308484,126233619,2128456,1880843,148876,234900,146,67390,2,1379,33,142,203,4984,98660,0.509275,0.712716
1546881195.8,42732190,513,197072.5,496620817,1578.5,364543093.5,131735322,878475215,640.5,330942,491991.5,18.5,14466,590816.5,496773632,440824321,1810320,46823073.5,1783583.5,1644901.5,10546413,752167501.5,7154503,3351633.5,51028,324.5,53296118,7709.5,1469344.5,524368713,23607.5,853631932,1355.5,77902.5,1865020,528897955.5,288764935.5,1627410.5,102892559,1438281.5,1205335.5,10454781,910159145.5,437868945,344137520.5,127823900,779900,544302.5,1504320.5,84851,133304,22132,2508.5,99370689.5,1760612.5,1320043,170563.5,1252420,113050.5,5846450,5009655.5,10671527.5,10671527.5,360015773,133726446,2490.5,183,4889,68579,47429.5,20784,373651831,136797898,502105410,312641472,310386,106404875,2240822.5,2006987.5,139370.5,218614.5,244,57198,2,1429,21.5,133,188,4853,83270.5,0.621014,0.720018
1550437122.3,43941162.5,707.5,192765,496679600,1935.5,366260538,127725119.5,867933690.5,1202,659747.5,1122147.5,6586,14195.5,589707,502819523,448326457.5,1845526,47045583,1762285.5,1629339,10395421.5,734680618,7068945,3370031,58763.5,349,52434972,8150.5,1483623,530764311,24616.5,839694366,1818.5,88474,2133856.5,513854503.5,288444411,1653665.5,104790513,1524814,1272393.5,11058766.5,972268280,456812085.5,365530618,132827432.5,790252,600909.5,1541058.5,82315,129182.5,21029,2070.5,97264236.5,1715396.5,1155715.5,159290,1119488,62577.5,5150325.5,4477916.5,10091978,10091978,349240265,126573666.5,2569.5,159,5489.5,66052,43506.5,23131.5,367282239,131981055.5,510538650.5,322587903.5,153653,106686032.5,1918420.5,1697859,133230.5,210328,200,54582.5,2,1451,33.5,143,167,3342.5,79933,0.613964,0.60546
1550403553.3,44911641.5,806,214555,504962639.5,1827.5,374206742,129488844.5,902660830.5,631.5,394513,646722.5,46.5,36773,735414.5,500384295.5,452199290.5,2006463,48885726,1994389,1873117,11895276,759404115.5,8018796.5,3844193,65610.5,341.5,51103556.5,8150.5,1570424.5,508857264,25460.5,817192432,1802.5,93135,1948275,472099483.5,267194193,1768657,102294127,1484128.5,1268462,10908662,932614002,457574025,359732522.5,128879665.5,882485.5,571768.5,1675842.5,51623.5,77955.5,5636.5,861,97210967.5,1748983,1316547,139086,1227476.5,115140,5698563,4909830,10343825.5,10343825.5,331533781.5,118835951.5,2548.5,164,5304.5,62317,40243,21631.5,354398254,125209443.5,489013475.5,329766466.5,305940,93226998.5,2031420.5,1789001,103659,163937.5,247,51811,1.5,898,2.5,79.5,190.5,4054,72847.5,0.590298,0.550696
1550665985.2,53969971.5,695.5,226635,517624585,1485,397233542,118319513.5,977931734,471.5,242769,362179.5,45.5,9594,439319,507795013.5,488353136.5,2562998,57780857,2521591,2402667.5,14982151,742852543,10121651.5,4832964,39471.5,300.5,48262022,7319,1608515.5,480271639,21405.5,774489852.5,1681,62295.5,1696944.5,497297190,302561538.5,2074427.5,102724531.5,1649616.5,1486285,12459729,988151320,489140306,374711580,116712411,1045861.5,581874,2010018,58860,59345,19671,2180,99361154,2152323.5,1594061.5,117456,1507854.5,83635.5,6745989,6031398,13049915.5,13049915.5,375783939,117117625.5,4650.5,347.5,5211,47385,30964.5,16617,386973805.5,119756104.5,503120077.5,424592647,298144.5,69197627.5,1652674,1476472,112121.5,178215.5,61,42223.5,2,1294,35,143.5,152.5,1257.5,54948,0.754629,0.734745
1546338003.8,46606577,1357,210094,493577250,2986,369778897,125401762,918725149,615,374301,576234,57,18575,684351,489328891,449848374,2020938,51474577,2044111,1904551,12105349,747549852,8217864,3854832,59284,317,50044030,8226,1477708,506404258,24976,803204613,1894,107110,1902278,497461333,289186863,1669957,96897566,1508374,1298169,11020412,924348111,431394629,338922144,116652973,820084,523299,1554497,75183,118808,21760,2561,100515608,1902338,1252015,149257,1224041,49461,5507440,4896189,10936908,10936908,356745585,122806611,4598,353,139,60142,39069,21036,385068057,130631718,485520887,346385879,310792,90369170,1844957,1653376,127116,202055,246,50586,2,1400,34,142,175,3164,66792,0.642056,0.59571
1546483018.4,46876514,796,188237,497246656,2225,375040464,123366873,934232710,588,380241,594164,47,43645,1717707,525933085,491948446,2350158,52670517,2246678,2090306,13305636,758946654,9027060,4380241,44999,335,45288573,7240,1463800,463712429,21802,727251144,1633,62808,1643887,462021573,288292286,1722527,92157861,1486038,1279656,10976280,923095836,445085863,346244221,105438351,874568,516175,1673425,55141,56072,18694,2128,92103050,1836333,1331535,143788,1318420,86241,5806035,5273737,11449879,11449879,355435619,108230139,4616,328,4852,46980,29232,17738,376863950,114173737,481691512,405707298,297462,71613542,1643330,1471592,109439,174020,68,40673,2,1293,37,144,149,1088,47006,0.693006,0.52714
1547083127.8,48154174,1480,217062,507182805,3021,383625946,121731825,933753735,563,279720,423087,47,11823,534720,498229627,465691393,2235003,52268244,2215281,2105458,13200914,748105807,8897416,4142592,43134,336,45591607,7207,1526660,459585333,21078,731695885,1640,61546,1630074,424196944,261957302,1862850,95938304,1605975,1404490,11950383,941852373,450718761,346725978,106864221,936301,529170,1777956,38797,58445,19396,1976,92755848,1913947,1448990,143472,1383163,94893,6280113,5532596,11491264,11491264,350755542,108009066,4635,328,5056,45419,29735,15312,375955999,115090048,448016822,377952271,280237,64031368,1632887,1460319,110795,176338,76,41934,2,1304,35,144,147,975,52826,0.711219,0.543589
1555523234,50088957,945.5,221258,503499669,2368.5,383972542,118516868.5,949532936,515.5,261236.5,390351.5,32.5,16775,682955,507423614,482808819.5,2453731.5,54731406,2380450.5,2247048.5,14135285,737271515.5,9538165,4574437.5,40720,332.5,47078040,8265,1549577.5,487804582,24405.5,757102382,1761,64354.5,1740424,478084698.5,293974462.5,1831096.5,93925261,1586669.5,1386237.5,11797508.5,946595935,429822506,337328237,107728785,915349,502100,1678876,40007,60466,21692,2504,88255562,1819083,1337633,134878,1262692,54682,5802426.5,5050727.5,10797900,10797900,331571965,105915097.5,358,4.5,5111,45042,29199.5,16089.5,349463783.5,110767230,462491253.5,375294351.5,310051.5,68985455.5,1731673.5,1545658,122592.5,191810.5,198,37916.5,2,1459.5,36.5,141.5,184.5,4445.5,50864.5,0.665458,0.57436
1596601032.3,20995764.5,522,6018.5,85793122.5,263,71483264,14267895.5,342207484,429.5,16799,23649,28.5,2829,25839.5,86674339.5,173161259.5,4490.5,21001817.5,5013473,3906.5,22598483,743332849,20055151.5,2560649.5,1865.5,264.5,29775847,480256.5,51984,120908480.5,24304,480718306,1828,52826,1378568.5,121526022,137255382.5,15559.5,58248939,3636415,15225.5,14600682,481718730.5,455068846.5,99937797.5,20572508.5,37552.5,15012.5,12127,3650,5280.5,21714,2126,54970744,51007,3431924,4896,16396,4454.5,13741789,65553.5,13596973,13596973,94383039,19450883.5,4911,326,5378.5,5871.5,4002,1832.5,95298271.5,19444261,113211736,336269954.5,308230.5,66,1342838.5,1229083,75399.5,115511,122,2841.5,2,1440,34.5,141,167,3185.5,6673.5,0.230536,0.411865
1567629607.3,37456451.5,1519,39162,334286970,1350,225327705,81035284,486470692,671,748757.5,1275585.5,810,27129.5,527176,288432410,283426409.5,25520,34594353,17078,1426,91814,666541770.5,80775,12029,38487,312,32681257,420314,72363.5,269882880.5,15132.5,527568592,1075,38720,1452656,263258426,145964690,19236.5,50589997.5,39633.5,2469,139821.5,418096646.5,397165211,151372887.5,73240098,44905.5,24140.5,8800.5,11354.5,19352,21394.5,2247.5,48518760,61486.5,32178,14136,4159.5,23156,156544.5,16628.5,203216,203216,182490194,88341705,2401,188,2394,16549.5,9508.5,6970.5,139825759.5,67447253,223464022,147864681.5,153072,81870682,1394421.5,1312936,83042.5,137710.5,238,12643.5,1,800,18,75.5,167.5,4087,24399.5,0.68642,0.52043
1563925193.9,41409595.5,1442,35852.5,327105610.5,1504,226262433,73187819.5,518393527,741.5,495802,786882,1317,25999,509703.5,238553961,261005991,22847,32911917.5,29256,4150,151591,576711982.5,128804,11186.5,46174,294.5,35927502.5,562226.5,81532.5,266036566,14419,578586864.5,478,20813.5,851228.5,284286706.5,175036535,28828.5,76716642,34942.5,2738,118806,631087560,446526379.5,194546824,86732447.5,49388,33284,7392.5,14091.5,18203,4909,420.5,74118530,35978.5,37688.5,13468.5,5925.5,12600.5,173021.5,23685,133488.5,133488.5,185371711,82640227,2255.5,170.5,341.5,18880.5,10517,8062,173627845,77253964,230626081.5,210473201.5,152745,74823720,1396156.5,1314858,57822,88672,259,11528.5,0,232.5,18.5,72,177,2785.5,28495.5,0.607763,0.566417
1584106310.4,19078482,1799.5,26596.5,78987072,1013.5,65618072.5,12920328,307336545,589,711571,1308750,7023.5,7018.5,98767.5,73846425.5,148161571.5,5386.5,19036638.5,4849603,10309,21805065.5,654683143.5,19399059,2498389.5,6332.5,294.5,41031962,653310,67072.5,279639350,14682.5,660266664,1720,50499,1674919.5,248123648.5,166291520,29299.5,80157557,37800.5,3436.5,138609,660143879.5,379031936.5,183331092.5,76683717,50639.5,25516,11721,12227,19361.5,13187.5,1185.5,72316863.5,49737.5,29160,9258,3430.5,10632.5,129893,13697.5,160383,160383,189230148,79005547,2477,183.5,8050.5,15341.5,10170,5144.5,167839840,70080603.5,278755657.5,313024824.5,152434,81804389,1405816.5,1321349,53508,82288,306,12697.5,1,818.5,20,76,185,2909,22640.5,1.272211,1.374172
1563245091.2,47685037.5,1625.5,34177,320923188.5,1236.5,230349406,72923408.5,652510047.5,734,400734.5,660855,882.5,42049,763659,285234142,360441569.5,32590,41022054.5,72358,7144.5,350639,645401441,297900,35272,33103.5,325,40093686.5,641802.5,18798,161520482.5,5908.5,645377104,938.5,23520.5,1279743,174199094,196491540,11849,74080252,1806212,7573,7250545,610770997,450777507.5,139633626,28107151,19500,8556.5,5212.5,5069.5,5976,10541.5,1016.5,70030928.5,30736.5,2279903,1766.5,2719,6077,9128458.5,10876,6874625,6874625,122513223,24685627.5,2295,168.5,2519.5,5216,3409,1802,121439695,24389080.5,161508771,482739239.5,148937,86.5,1299633.5,1187187.5,39732,61840.5,63,4179,1,687,28,78,144,1138.5,6857.5,1.125401,1.351642
1581280662.8,41949082.5,1774.5,31614,261147782,1330,191145775,73171440,739670424.5,508,289719.5,490285,60,23016.5,389559,278855660.5,378178178,25533,48472999.5,54139,4893,264751.5,721723460,220940.5,39173,39557,335.5,55970445.5,893036.5,77944,332840187,13840,899185028.5,1124,36939.5,1492240.5,347280396,264929993,23326.5,115397789.5,48759,3784,176887,949155953.5,408822542,221749768.5,81203861,48076.5,32029,9064.5,12147,15947.5,13469,1171.5,92142306,49109,25797.5,9843,3421.5,9740,116645,13676.5,138752,138752,208655098,76444905.5,2227,159.5,2546,21435,10702.5,10711,211024310,77191799.5,328995214.5,497302366,153348,76523562.5,1424493,1337628.5,53604.5,83649,173,13276,1,759,21.5,75.5,190.5,3521,26143.5,0.336021,0.151277
1605739231.8,21143130,861,7084,85958382,358,71620918,14412651,344688890,439,51061,88933,31,10567,66206,85754876,171496217,6766,20189733,4684839,3341,21046807,731210586,18740468,2393817,6279,324,60494117,966544,72563,338346122,22808,971492202,1731,51910,1418247,339032588,275007929,33692,118487112,60110,5901,248645,973840548,480602087,256844205,87820595,48938,23927,11791,13430,14684,21609,2356,118019880,68246,51269,7376,6174,7608,219627,24673,226559,226559,233940018,79959784,4454,345,4938,16155,11669,3982,243792682,83192475,324605001,554521803,309020,65115583,1445913,1310055,83769,132128,264,12139,2,1413,33,141,191,3272,17510,1.186757,0.432491
1596496508.4,34719748,1159,22181,193878226,959,146133457,48991003,589699293,632,66387,97816,74,8513,93550,199861124,296238947,12690,34316909,2494364,5187,11230242,718459896,9979153,1265270,27897,327,64421312,1049044,60993,348915126,4683,1034000130,1770,52995,1443135,354488121,296694715,25701,125636721,116504,7058,481327,1032154669,485009425,253157409,83027730,48651,22610,12056,19105,21014,21639,2148,116204468,65596,107018,8323,6819,9435,449168,27253,447524,447524,228964333,75078225,4790,327,4765,14996,11066,3895,234737844,76882819,322899152,585983116,308721,58519429,1418171,1287989,84436,132628,186,11037,2,1406,35,140,174,2482,17374,0.508917,0.716273
1573569649,46685012,1017,25630,250422862,688,190923377,60687398,788263109,586,163412,261481,46,94289,1268402,261414534,403482285,53472,47300389,803274,3898,3625004,739752252,3215789,419038,29251,329,62726510,1013710,48803,327369961,6271,1008672026,1700,46480,1426464,338519277,294972039,17659,120921537,41203,4703,174459,993921844,477281751,244809632,76748077,54163,28989,11931,12515,13841,21542,2080,123354534,65331,71952,9088,5528,15131,307952,22120,399161,399161,231468166,72592720,4553,316,5363,14710,10299,4384,233442552,72895570,305267014,593780302,310111,49376389,1412885,1295520,88300,162189,182,10604,2,1445,33,141,177,3696,15166,0.079827,0.266643
1602883306,24831117,1233,14752,127169973,898,98211206,29531064,414540418,421,35869,50622,57,13941,301867,129436014,207515853,12517,24886157,4257133,4052,19206741,733328240,17031075,2171658,4710,327,60189083,970010,71024,300884883,23168,965952971,428,9060,1344483,166943685,188313247,21115,116908901,297716,8321,1213230,961546946,468306913,223109146,66114705,48611,24924,12272,6076,7117,19726,1904,81782662,53320,2466638,4475,13642,3618,9879528,54566,1304763,1304763,216252121,64227287,4621,354,5201,14646,9290,5396,215565751,63724130,277251505,576781076,309221,38338144,1416748,1312483,73716,115649,54,4108,2,1349,33,141,191,3143,17652,0.30422,0.26535
1598589733.8,20052071.5,1162.5,6194.5,82890058,436.5,68876016.5,14038611,336629888,458,15717.5,22479.5,10,7763.5,109463.5,83071322.5,166129446,5847.5,20032261.5,5123525.5,11638.5,23070020,731410997,20495366.5,2535908.5,3719,285,63464799.5,1021978,68476,312099911.5,23902.5,1020560712.5,1793.5,52160,1421928,309015643.5,285705347,23898.5,118897461,126289,7439.5,523588,978422738.5,447429198,219588592,63285260.5,51117.5,27489,14125,14867.5,15991,21818.5,2102,113660529.5,74372,110973,7438.5,7741,11669,461760,30942,467323.5,467323.5,223082937,64289288,4922.5,334.5,2736.5,11692.5,9052.5,2521,214096611.5,61485289.5,284920276,617480198.5,312460,36234528,1570191.5,1417926.5,81261.5,126595,173,8961,2,1401,34.5,140.5,190.5,3666,15469.5,0.372098,0.373272
1591725394.4,21140287,999,6829,85914900,207,71585331,14292134,342704915,454,50953,88339,59,5295,74691,86422315,172709167,4796,21467891,4924793,2788,22141952,742886925,19699726,2468897,1806,258,61866395,994692,65442,291310819,24183,993552096,1825,49663,1382844,286427221,275896736,22431,121052709,50308,7047,212215,996533808,446805894,213676889,57942091,47958,24053,11285,9610,13038,5572,473,114078691,26403,81361,5915,7377,6435,341087,29485,501422,501422,223094195,60364605,4466,314,4843,11497,8717,2471,218249910,58896206,273547132,635906914,303046,28254594,1378702,1253538,78260,122875,270,8579,2,1410,15,34,207,3679,12081,0.38072,0.960805
1573800608,29188268.5,1522.5,13322.5,137242415,663,108938508,28236147,477437930.5,547.5,108015.5,176315.5,51.5,6278,67030.5,140448868.5,244905805.5,9877,29488026.5,3649297,6541,16437827,735773891.5,14597908,1871391.5,28991,337.5,42920857.5,689215.5,48694,173154640,20795.5,690707755.5,1619,46475,1294255,178187040,200971496,16240.5,85155298.5,2059121.5,13916.5,8287280,701799580.5,471031588,143688836,29188875.5,35225.5,13174.5,10025.5,5714.5,6818,18871.5,1654,85592290.5,51786.5,2000190,4053.5,14385.5,2671.5,8010566.5,57517,8113446,8113446,145599616.5,29586570,4770,325,4936,6937.5,4551.5,2364.5,148060243.5,29799167.5,172894094,515951610,303394.5,84.5,1317421.5,1205709.5,70669,111111,32,4123.5,2,1294.5,35,143.5,147,882,7840.5,0.169744,0.665881
1598282483.6,20666349.5,529,5669.5,83986733.5,187,69980002.5,14402311.5,345380050.5,471,17411.5,24287.5,14.5,3125,30591.5,86427956.5,172838787,4463.5,21113655.5,5033229.5,3241.5,22615180.5,745272627.5,20133174,2502992,1858.5,302,50440318.5,809451,62490,226633186.5,24108,811024434.5,1784.5,51829.5,1398229,221946426.5,224453861.5,19346,93920401.5,1269334,11506,5113168.5,774112828,454896709,169449893,42658807.5,42052.5,19360.5,11225,6362,7996,21336.5,2126,88940820.5,52921,1256856,5184.5,10542.5,3898.5,5039553.5,42152,5664669,5664669,160141284.5,40313605.5,4690,335,5167,9876.5,6335,3449.5,159638317.5,39823287,199143021,500768146,316047,14892713,1402187,1277744,80689.5,124543.5,257,5847.5,2,1441,35,140.5,190,3747.5,12196,0.263893,0.774899
1599957442.2,20940875,1289,6264,85344036,287,71081082,14391302,345181313,462,14498,19571,10,2473,24936,85972247,171924352,4023,21376825,4796265,2725,21611843,755263972,19185331,2391320,1893,301,35310844,568141,46827,142751108,21419,569078167,1653,46380,1305667,142496216,160818775,13984,68512722,3395749,12272,13626878,564482202,457509177,118002741,24093123,34472,14330,10748,5117,5978,19320,2031,67789001,50779,3333038,3895,12125,2443,13339754,48488,13238857,13238857,118562741,24180143,4528,354,4948,5759,3694,2055,117027043,23706636,138852129,413838151,303049,82,1308264,1195648,70937,110832,74,3306,2,1315,35,143,154,1045,6864,0.36361,0.501148
1573924671,24685719,1431.5,10928,107480480,744,87460528.5,13865092.5,332535142.5,436.5,14356,19738,10,6575,119039,107659503.5,201571415.5,9092.5,24687912,4524720,7827.5,20403614,766042725,18099360,2482074,1740.5,293.5,60674424,977090,58791,261227417.5,24300.5,975827056.5,1780,53277.5,1538668,249506752.5,263651411,17359,111874837.5,243991.5,10933.5,1012427.5,920787670,433732376,190646457.5,44062283,41203.5,16425,12084.5,6934,9380.5,22013,2224.5,108717341.5,57020.5,264865,4692,12061.5,7981.5,1070950.5,48213.5,1133862,1133862,180975750.5,41910905,4746.5,343,5315.5,9043.5,6596.5,2530.5,177774239,41042716,229887781,619329202.5,310076.5,10185548,1358273,1238715,76750.5,119564,241,6372,2,1463.5,34.5,142,173.5,3154.5,10433,0.146044,0.673607
1596960656.2,25070996,1908,11392,105170165,865,86647614,18617691,407369721,537,129114,219132,36,4834,45068,106087332,205202065,7383,24973648,4431534,7720,19953251,777224624,17727078,2174592,2565,331,34020723,547745,47468,137639367,22228,548607100,1675,46348,1355489,140216452,158242174,17544,69146408,3107499,13474,12477766,572448835,436221046,118263112,25713414,38425,15064,11042,5507,6368,21724,2301,65788672,54017,2853065,4964,13066,6249,11426192,52220,11815647,11815647,116102756,25262445,5088,365,5272,6842,4507,2305,114019506,24653684,140867054,400679641,310119,2981085,1332148,1217298,74931,115682,260,3859,2,1416,34,143,151,894,7038,0.228538,0.765095
1547586747.5,1965415,914.5,90855,173385765.5,942,113443792,51722111,212114304.5,1162,898056,1622151,7061.5,560015,12915313.5,242128185,195537707.5,307566,2515275,35649,4643,188728,314924357,178096,6699,26145.5,145.5,35932.5,1160.5,464848,494898394,2747,690800143,216.5,38901.5,1889674.5,624243335,219576448,97529,590232,55908.5,1899.5,133444,420148790,111832098,209000213,110918675,139955,114109.5,2452,141240.5,180297,3970,377.5,526411,302363.5,34438,52098.5,453.5,64291,213230,1814,278304.5,278304.5,363009171,192821120,1,0,2,149667.5,93422,56231.5,360625883,191384031.5,589696719,41013343,269,191110522.5,2093641.5,1805555,115992,202486,167,75163.5,0,112.5,0,1,110,3291.5,184655,0.424067,0.902145
